date,com_count,sub_count,com_body_pos_count,com_body_very_pos_count,com_body_neg_count,com_body_very_neg_count,sub_body_pos_count,sub_body_very_pos_count,sub_body_neg_count,sub_body_very_neg_count,sub_title_pos_count,sub_title_very_pos_count,sub_title_neg_count,sub_title_very_neg_count,avg_clust_coef,avg_degree,num_edges,num_nodes,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_market_cap,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_market_cap
8/10/2017,21804,1467,4885,2175,2009,691,218,143,50,20,137,25,64,10,0.014561482,1.3641,7732,5668,3341.84,3453.45,3319.47,3381.28,1515110016,55134724096,296.96,306.59,289.93,295.89,1076819968,27882172416
8/11/2017,21537,1577,4707,2129,1999,679,237,149,61,33,163,32,53,5,0.008163551,1.3582,8145,5997,3373.82,3679.72,3372.12,3650.62,2021190016,55667986432,294.49,309.21,294.49,308.86,953576000,27657009152
8/12/2017,20583,1462,4470,1966,1745,532,251,160,57,26,173,36,57,6,0.00972465,1.4376,8417,5855,3650.63,3949.92,3613.7,3884.71,2219589888,60242059264,308.71,317.56,307.9,310.6,1111650048,28998699008
8/13/2017,23175,1634,5039,2188,2073,629,272,180,68,29,179,27,65,7,0.009033371,1.3773,9520,6912,3880.04,4208.39,3857.8,4073.26,3159089920,64034107392,310.37,310.82,289.31,298.06,1369369984,29161054208
8/14/2017,23307,1936,5249,2437,2163,734,312,200,59,24,206,45,73,7,0.012158519,1.4545,10080,6930,4066.1,4325.13,3989.16,4325.13,2463089920,67112329216,298.03,306.81,296.41,300.1,864390976,28008683520
8/15/2017,28766,2028,5633,2493,2325,744,308,202,67,31,179,31,85,8,0.016026846,1.4152,13277,9382,4326.99,4455.97,3906.18,4181.93,3258050048,71425482752,299.95,300.41,279.33,289.82,1051800000,28195801088
8/16/2017,23129,1807,5021,2280,2049,681,279,183,68,25,166,25,86,15,0.010119952,1.3996,9768,6979,4200.34,4381.23,3994.42,4376.63,2272039936,69342707712,289.82,303.41,285.39,302.27,967643008,27249725440
8/17/2017,25177,1874,5487,2409,2382,823,278,179,68,26,187,32,71,8,0.012819634,1.3727,10102,7359,4384.44,4484.7,4243.71,4331.69,2553359872,72389124096,302.8,311.03,300.25,301.46,909494016,28477546496
8/18/2017,25840,2235,5569,2454,2674,946,313,203,110,46,226,42,107,18,0.013142754,1.628,10771,6616,4324.34,4370.13,4015.4,4160.62,2941710080,71406542848,301.7,307.96,292.5,295.59,936160000,28380174336
8/19/2017,22366,1737,5162,2090,2239,862,298,195,95,45,151,33,94,13,0.011950795,1.5571,10012,6430,4137.75,4243.26,3970.55,4193.7,2975820032,68333101056,296.18,301.67,286.18,297.47,860201984,27867920384
8/20/2017,21070,1496,4563,1938,2367,931,236,159,73,41,135,25,88,7,0.014094869,1.5829,9236,5835,4189.31,4196.29,4069.88,4087.66,2109769984,69192663040,296.64,301.43,291.58,301.43,571947008,27918127104
8/21/2017,24010,1862,5183,2316,2542,937,259,172,92,37,182,31,108,13,0.01599003,1.4756,9233,6257,4090.48,4109.14,3988.6,4001.74,2800890112,67567071232,300.48,347.05,297.23,321.59,2448969984,28285462528
8/22/2017,25644,2129,5404,2403,2713,1016,287,191,87,48,195,31,126,20,0.015623929,1.6411,11064,6742,3998.35,4128.76,3674.58,4100.52,3764239872,66051018752,321.05,327.36,297.91,314.79,1336400000,30229891072
8/23/2017,23293,1907,5289,2434,2460,926,261,167,95,40,185,40,112,26,0.012257387,1.5499,10040,6478,4089.01,4255.78,4078.41,4151.52,2369819904,67553030144,315.27,324.21,314.54,317.52,811990016,29691918336
8/24/2017,23294,2043,5287,2401,2517,940,296,181,99,48,199,53,109,25,0.015089171,1.6098,10446,6489,4137.6,4376.39,4130.26,4334.68,2037750016,68363894784,317.45,327.96,317.08,325.61,697665024,29904596992
8/25/2017,24441,1999,5130,2275,2526,940,288,205,91,45,239,42,94,12,0.013155804,1.5534,11700,7532,4332.82,4455.7,4307.35,4371.6,1727970048,71595073536,326.11,336.4,325.8,331.92,760329024,30727895040
8/26/2017,17817,1408,4090,1870,1974,772,246,160,77,37,138,31,73,11,0.013769709,1.481,8399,5671,4372.06,4379.28,4269.52,4352.4,1511609984,72249057280,331.99,334.98,327.92,333.88,514180992,31288260608
8/27/2017,18264,1394,3994,1779,2117,814,223,148,77,33,156,23,90,14,0.013576408,1.5176,8385,5525,4345.1,4416.59,4317.29,4382.88,1537459968,71809245184,334.36,347.89,334.36,347.89,633369984,31517530112
8/28/2017,18191,1593,4197,2047,1870,678,239,167,65,30,155,29,66,10,0.009598767,1.3991,8130,5811,4384.45,4403.93,4224.64,4382.66,1959330048,72467865600,350.04,352.05,338.41,347.75,854318976,33002674176
8/29/2017,24878,1909,5579,2554,2430,862,306,197,72,31,191,35,66,13,0.012528907,1.4508,10424,7185,4389.21,4625.68,4352.13,4579.02,2486080000,72553783296,347.96,373.76,347.79,370.67,1220029952,32813217792
8/30/2017,24307,1870,5511,2488,2172,758,339,237,75,30,194,55,78,11,0.008496066,1.4127,10054,7117,4570.36,4626.52,4471.41,4565.3,1937849984,75556601856,369.47,388.75,361.97,378.48,1333319936,34848423936
8/31/2017,22965,1952,5308,2438,2038,695,339,232,82,38,218,46,61,11,0.011341713,1.4259,10322,7239,4555.59,4736.05,4549.4,4703.39,1944930048,75322261504,378.44,386.14,376.35,383.04,706254016,35701485568
9/1/2017,26508,2070,5987,2792,2280,783,348,239,71,35,218,35,91,14,0.009667062,1.3978,10492,7506,4701.76,4892.01,4678.53,4892.01,2599079936,77748371456,383.47,390.04,383.47,387.74,874222016,36182855680
9/2/2017,22023,1588,4730,2078,1967,648,270,182,49,17,145,21,50,6,0.010200212,1.3389,8995,6718,4901.42,4975.04,4469.24,4578.77,2722139904,81060601856,387.82,389.35,328.1,348.98,1483600000,36601204736
9/3/2017,17076,1375,3851,1795,1587,522,232,151,55,26,167,40,73,9,0.012109196,1.3676,7760,5674,4585.27,4714.08,4417.59,4582.96,1933190016,75841708032,350.23,366.49,332.23,347.48,986265984,33059801088
9/4/2017,25332,2022,4934,2170,2704,876,297,201,70,34,187,32,140,13,0.009680308,1.3354,10157,7606,4591.63,4591.63,4108.4,4236.31,2987330048,75955544064,347.13,347.13,279.94,295.17,1801689984,32773988352
9/5/2017,21553,1876,4629,2109,2193,782,305,203,80,47,159,24,135,10,0.007137014,1.3466,9325,6925,4228.29,4427.84,3998.11,4376.53,2697969920,69954437120,297.57,318.57,268.29,312.99,1551049984,28099983360
9/6/2017,19610,1888,4607,2060,1741,575,273,183,47,23,193,33,113,8,0.007535934,1.3158,8762,6659,4376.59,4617.25,4376.59,4597.12,2172100096,72418721792,313.8,334.66,313.49,334.34,1058830016,29639079936
9/7/2017,19892,1789,4495,2107,2050,791,289,196,57,22,198,47,73,10,0.010139875,1.3386,8721,6515,4589.14,4655.04,4491.33,4599.88,1844620032,75944968192,333.52,333.52,319.94,329.43,718624000,31507544064
9/8/2017,22391,1846,4677,2097,2458,850,225,139,65,33,167,40,112,12,0.013493208,1.4061,9760,6941,4605.16,4661,4075.18,4228.75,2700890112,76220227584,329.64,329.64,285.16,296.5,1098780032,31147151360
9/9/2017,15052,1321,3346,1522,1544,577,211,148,55,24,130,23,77,6,0.009229078,1.3173,7046,5349,4229.81,4308.82,4114.11,4226.06,1386230016,70017155072,296.17,299.89,287.22,294.4,528620992,27990509568
9/10/2017,15458,1312,3389,1555,1754,708,224,149,52,29,163,32,68,5,0.006337759,1.3068,6811,5212,4229.34,4245.44,3951.04,4122.94,1679090048,70018088960,294.06,294.76,268.97,288.75,698326016,27797227520
9/11/2017,17335,1706,3654,1683,1987,771,251,171,73,33,186,35,119,12,0.008171922,1.3233,7736,5846,4122.47,4261.67,4099.4,4161.27,1557330048,68256038912,289.74,300.69,286.68,294.53,571307008,27394424832
9/12/2017,19467,1889,4087,1790,2295,855,231,160,68,32,189,49,166,22,0.009715641,1.3478,8437,6260,4168.88,4344.65,4085.22,4130.81,1864530048,69033369600,294.63,311.2,287.23,291.46,753144000,27861831680
9/13/2017,23729,2226,4722,2064,2571,919,280,195,126,56,207,37,169,25,0.01190334,1.3882,10309,7426,4131.98,4131.98,3789.92,3882.59,2219409920,68432248832,291.12,291.12,260.61,277.11,921692032,27535706112
9/14/2017,39297,2500,7784,3386,4291,1499,298,179,91,51,226,47,175,20,0.012680998,1.4043,11566,8236,3875.37,3920.6,3153.86,3154.95,2716310016,64191565824,276.59,280.84,213.91,213.91,1184589952,26166147072
9/15/2017,54366,2616,10531,4280,5977,1900,328,208,98,49,257,52,207,33,0.009071472,1.4011,12330,8800,3166.3,3733.45,2946.62,3637.52,4148069888,52453515264,215.22,258.65,195.04,250.46,1935699968,20364886016
9/16/2017,17727,1412,3734,1693,1997,725,208,143,60,37,132,19,100,20,0.008061244,1.3265,7946,5990,3637.75,3808.84,3487.79,3625.04,1818400000,60271636480,250.87,262.59,238.22,246.52,711737024,23742570496
9/17/2017,14937,1145,3208,1494,1547,566,164,110,50,27,107,13,55,8,0.006650086,1.3368,6985,5225,3606.28,3664.81,3445.64,3582.88,1239149952,59757817856,245.85,257,235.24,251.75,427452000,23272527872
9/18/2017,20330,1774,4475,2022,2237,788,252,167,57,31,156,26,103,13,0.011186336,1.3376,8669,6481,3591.09,4079.23,3591.09,4065.2,1943209984,59514085376,252.23,293.5,252.23,293.5,1127750016,23881156608
9/19/2017,20313,1795,4548,2120,2468,868,232,160,59,30,155,42,103,20,0.009926185,1.3131,8833,6727,4073.79,4094.07,3868.87,3924.97,1563980032,67520266240,293.66,295.77,274.48,282.8,646908992,27809294336
9/20/2017,19309,1708,4440,2097,2006,730,247,165,71,33,169,39,103,17,0.012621877,1.3619,8554,6281,3916.36,4031.39,3857.73,3905.95,1213830016,64918507520,282.02,290.89,278.05,283.74,421404000,26712387584
9/21/2017,18347,1714,4126,1892,2158,856,203,143,60,27,169,27,121,19,0.010802627,1.3222,7846,5934,3901.47,3916.42,3613.63,3631.04,1411480064,64677552128,283.26,286.61,255.02,258.58,601265984,26835992576
9/22/2017,17022,1638,3668,1671,1954,751,212,139,61,31,170,31,105,17,0.011251022,1.3619,7718,5667,3628.02,3758.27,3553.53,3630.7,1194829952,60152250368,258.11,270.54,256.22,264.31,430080992,24458373120
9/23/2017,13003,1100,2995,1395,1275,464,147,113,37,19,151,15,63,10,0.010340002,1.3495,6271,4647,3629.92,3819.21,3594.58,3792.4,928113984,60190023680,264.6,286.17,261.12,286.17,450934016,25077055488
9/24/2017,12894,1101,2937,1353,1346,470,198,143,27,13,129,34,30,4,0.011545576,1.3373,5998,4485,3796.15,3796.15,3666.9,3682.84,768014976,62954283008,286.21,292.95,278.13,282.48,571411008,27129874432
9/25/2017,15808,1558,3701,1734,1591,559,172,111,39,15,154,25,96,21,0.008318466,1.2857,7069,5498,3681.58,3950.25,3681.58,3926.07,1374210048,61061095424,282.22,293.52,281.88,292.33,483160992,26755461120
9/26/2017,16762,1706,3897,1814,1800,674,208,131,42,20,164,29,85,3,0.009523765,1.3318,7622,5723,3928.41,3969.89,3869.9,3892.35,1043740032,65161023488,292.35,293.75,287.02,287.44,345800992,27719983104
9/27/2017,19243,1826,4369,2157,2133,811,261,163,55,26,165,34,103,17,0.011552009,1.3409,8579,6398,3892.94,4210.05,3884.82,4200.67,1686880000,64579231744,287.02,308.02,286.82,306.47,550243968,27219355648
9/28/2017,18662,1719,4340,2121,2183,870,227,155,60,34,180,34,90,15,0.010366986,1.3673,8264,6044,4197.13,4279.31,4109.7,4174.73,1712320000,69633212416,306.47,307.2,295.47,299.15,501894016,29068738560
9/29/2017,17552,1707,3810,1796,2062,788,213,151,65,31,184,35,111,15,0.014622252,1.3776,7606,5521,4171.62,4214.63,4039.29,4163.07,1367049984,69219221504,299.12,299.92,279.77,291.47,541374976,28375930880
9/30/2017,15267,1268,3517,1624,1708,645,154,97,47,26,136,27,64,5,0.013815318,1.5018,7159,4767,4166.11,4358.43,4160.86,4338.71,1207449984,69136629760,291.48,303.96,291.11,301.46,332439008,27655217152
10/1/2017,15029,1207,3499,1676,1691,618,193,141,45,18,87,15,60,8,0.017972514,1.4704,6864,4668,4341.05,4403.74,4269.81,4403.74,1208210048,72047304704,301.55,303.19,295.06,302.34,306184992,28615151616
10/2/2017,16523,1638,3902,1826,1837,722,243,171,54,17,185,32,71,8,0.010161506,1.3654,7377,5403,4395.81,4470.23,4377.46,4409.32,1431730048,72963194880,302.48,302.92,294.58,297.48,339443008,28708456448
10/3/2017,17678,1715,3942,1844,1998,813,243,159,53,24,177,34,86,14,0.013741689,1.3803,7873,5704,4408.46,4432.47,4258.89,4317.48,1288019968,73181331456,297.48,300.11,288.13,292.46,321680000,28238487552
10/4/2017,18257,1693,4335,2137,2075,813,233,161,60,29,144,21,105,10,0.016941172,1.4271,8126,5694,4319.37,4352.31,4210.42,4229.36,1116770048,71712522240,292.75,299.39,290.89,292.66,257906000,27794059264
10/5/2017,17398,1626,4184,2060,2006,764,207,138,55,37,173,37,91,12,0.014833943,1.3884,7689,5538,4229.88,4362.64,4164.05,4328.41,1161769984,70233686016,292.77,298.04,288.84,295.86,253747008,27800369152
10/6/2017,18450,1596,4300,1971,2246,801,210,134,42,22,148,38,80,11,0.013903185,1.4441,7905,5474,4324.46,4413.27,4320.53,4370.81,1069939968,71810605056,295.15,308.84,294.95,308.59,318664000,28031059968
10/7/2017,14187,1302,3191,1535,1700,599,182,136,48,27,147,33,69,8,0.015146403,1.3639,6289,4611,4369.35,4443.88,4321.05,4426.89,906928000,72565055488,308.89,313.13,304.98,311.12,342204992,29340370944
10/8/2017,14941,1282,3398,1549,1605,582,179,120,52,27,161,31,58,6,0.011241907,1.3626,6696,4914,4429.67,4624.14,4405.64,4610.48,1313869952,73575424000,311.06,312.54,308.03,308.61,293167008,29550901248
10/9/2017,19169,1773,4386,1922,2117,746,228,148,57,26,195,27,84,21,0.010086725,1.413,8232,5826,4614.52,4878.71,4564.25,4772.02,1968739968,76656467968,308.67,309.31,288.18,297.39,559467008,29328332800
10/10/2017,19069,1903,4345,1953,2130,786,248,156,41,21,201,33,96,17,0.012788506,1.4158,8632,6097,4776.21,4922.17,4765.1,4781.99,1597139968,79351848960,297.6,306.15,293.17,299.87,359705984,28281407488
10/11/2017,16762,1780,3986,1808,1921,717,241,162,49,22,161,26,89,16,0.012854441,1.4132,7908,5596,4789.25,4873.73,4751.63,4826.48,1222279936,79578218496,301.18,304.39,299.1,303.46,264146000,28626298880
10/12/2017,25046,2345,5650,2562,2454,888,273,180,78,31,269,59,80,10,0.012256131,1.4427,10715,7427,4829.58,5446.91,4822,5446.91,2791610112,80256729088,303.5,309.15,303.29,304.14,527556992,28851191808
10/13/2017,27667,2391,6199,2737,2763,954,289,182,92,40,246,51,111,11,0.009179835,1.3805,11172,8093,5464.16,5840.3,5436.85,5647.21,3615480064,90812375040,304.08,348.6,299.66,338.76,1304359936,28911118336
10/14/2017,17082,1445,4121,1936,1836,667,235,155,44,27,158,22,56,4,0.011647857,1.3916,7971,5728,5643.53,5837.7,5591.64,5831.79,1669030016,93803028480,338.85,347.98,334.7,339.63,516561984,32222433280
10/15/2017,16892,1481,3988,1850,1688,606,234,155,55,24,176,36,63,9,0.010278173,1.4094,7984,5665,5835.96,5852.48,5478.61,5678.19,1976039936,97011859456,339.53,342.72,320.43,336.6,635406976,32292085760
10/16/2017,20139,1935,4651,2078,2032,759,280,191,61,26,229,42,56,8,0.008941556,1.3804,9039,6548,5687.57,5776.23,5544.21,5725.59,2008070016,94558953472,336.71,349.35,332.04,333.38,692884992,32029241344
10/17/2017,19976,1968,4588,2089,2084,777,262,170,63,29,210,33,73,10,0.013388432,1.4176,9013,6358,5741.58,5800.35,5472.72,5605.51,1821570048,95469297664,333.48,333.48,311.79,317.08,509924000,31727747072
10/18/2017,21024,1970,4758,2228,2199,775,254,165,65,30,189,41,80,16,0.008840876,1.3353,9012,6749,5603.82,5603.82,5151.44,5590.69,2399269888,93190160384,316.94,317.24,290.64,314.32,606113984,30160478208
10/19/2017,18845,1870,4500,2100,1957,769,268,193,49,19,183,35,100,14,0.010728274,1.3994,8643,6176,5583.74,5744.35,5531.06,5708.52,1780540032,92866969600,314.54,316.71,305.83,308.09,349830016,29937942528
10/20/2017,21997,2210,5021,2251,2187,765,293,188,63,24,210,28,91,8,0.010413675,1.4201,9742,6860,5708.11,6060.11,5627.23,6011.45,2354429952,94947926016,308.05,311.44,303.49,304.01,396672992,29326307328
10/21/2017,20237,1903,4678,2178,2082,734,287,193,71,33,207,37,91,16,0.012149687,1.4709,9286,6313,5996.79,6194.88,5965.07,6031.6,2207099904,99763249152,303.57,303.93,291.77,300.19,408014016,28906563584
10/22/2017,18864,1538,4346,2005,2012,739,262,169,63,40,185,28,75,15,0.013679347,1.4997,8761,5842,6036.66,6076.26,5792.34,6008.42,2034630016,1.00E+11,300.55,305.5,292.81,295.45,327387008,28624836608
10/23/2017,21699,2309,4928,2235,2460,915,319,216,82,35,212,38,127,15,0.011306742,1.4627,9815,6710,6006,6075.59,5732.47,5930.32,2401840128,99941629952,295.1,295.75,277.58,286.95,482336000,28111425536
10/24/2017,23948,2460,5363,2374,2578,919,331,219,74,33,214,33,112,15,0.011585125,1.4512,10566,7281,5935.52,5935.52,5504.18,5526.64,2735699968,98781609984,287.12,311.96,282.66,298.33,684281024,27357478912
10/25/2017,21516,2185,5184,2348,2370,927,312,205,86,34,213,47,107,24,0.014639528,1.4828,10062,6786,5524.6,5754.33,5397.88,5750.8,1966989952,91954200576,298.44,301.85,290.72,297.92,325040000,28441989120
10/26/2017,21799,1971,5147,2317,2237,844,263,183,62,32,215,32,75,8,0.014291384,1.4429,10138,7026,5747.95,5976.8,5721.22,5904.83,1905040000,95685124096,298.02,301.07,295.22,296.53,270272992,28408424448
10/27/2017,20512,1907,4770,2266,2659,826,264,186,63,33,217,51,90,16,0.012966085,1.4661,9417,6423,5899.74,5988.39,5728.82,5780.9,1710130048,98225446912,296.51,299.26,294.06,297.42,257168992,28270110720
10/28/2017,15172,1436,3602,1681,1762,653,215,149,45,16,149,31,72,9,0.009889322,1.4631,7699,5262,5787.82,5876.72,5689.19,5753.09,1403920000,96369557504,297.92,300.36,293.58,296.3,264424000,28410406912
10/29/2017,18683,1576,4180,1831,1880,718,242,177,51,26,163,34,74,11,0.01251134,1.5706,8803,5605,5754.44,6255.71,5724.58,6153.85,2859040000,95819800576,296.38,313.76,296.38,305.09,551752000,28270163968
10/30/2017,19035,1968,4564,2175,1986,745,251,168,79,35,175,29,80,14,0.010829016,1.4549,9188,6315,6114.85,6214.99,6040.85,6130.53,1772150016,1.02E+11,304.78,310.5,304.35,307.75,331441984,29077594112
10/31/2017,22551,2239,5333,2425,2210,833,319,225,86,37,267,55,80,7,0.006372043,1.4285,10212,7149,6132.02,6470.43,6103.33,6468.4,2311379968,1.02E+11,307.38,310.55,305.88,305.88,369583008,29331517440
11/1/2017,25642,2519,5950,2724,2430,857,405,264,75,32,252,59,102,14,0.009829775,1.4746,11664,7910,6440.97,6767.31,6377.88,6767.31,2870320128,1.07E+11,305.76,306.4,290.58,291.69,553864000,29183592448
11/2/2017,32630,3209,7392,3236,3037,1029,498,315,111,53,324,56,155,27,0.009751289,1.5483,14494,9361,6777.77,7367.33,6758.72,7078.5,4653770240,1.13E+11,290.73,293.91,281.17,287.43,904900992,27754237952
11/3/2017,27606,2739,6138,2752,2765,1003,390,258,114,43,272,52,125,20,0.009727222,1.5672,12994,8291,7087.53,7461.29,7002.94,7207.76,3369860096,1.18E+11,288.5,308.31,287.69,305.71,646339968,27547410432
11/4/2017,21686,1855,5039,2267,2256,874,297,207,73,29,216,50,86,14,0.009274526,1.4695,10225,6958,7164.48,7492.86,7031.28,7379.95,2483800064,1.19E+11,305.48,305.48,295.8,300.47,416479008,29175347200
11/5/2017,21875,1832,5153,2407,2230,800,317,208,89,46,196,37,79,17,0.008603456,1.4968,10171,6795,7404.52,7617.48,7333.19,7407.41,2380410112,1.23E+11,300.04,301.37,295.12,296.26,337657984,28661499904
11/6/2017,25337,2171,6020,2789,2449,882,328,198,72,31,235,50,87,20,0.014410031,1.5018,11849,7890,7403.22,7445.77,7007.31,7022.76,3111899904,1.23E+11,296.43,305.42,293.72,298.89,579358976,28322701312
11/7/2017,27934,2403,6294,2854,3117,1209,353,251,101,42,221,39,124,17,0.01977497,1.5334,11902,7762,7023.1,7253.32,7023.1,7144.38,2326340096,1.17E+11,298.57,304.84,290.77,294.66,540766016,28533338112
11/8/2017,36277,3125,7736,3300,4015,1543,406,268,136,63,337,70,225,47,0.017670749,1.6635,15780,9486,7141.38,7776.42,7114.02,7459.69,4602200064,1.19E+11,294.27,318.7,293.1,309.07,967955968,28128708608
11/9/2017,31312,2777,7051,3183,3151,1119,365,244,84,34,291,73,156,24,0.014532477,1.5504,13957,9002,7446.83,7446.83,7101.52,7143.58,3226249984,1.24E+11,308.64,329.45,307.06,320.88,893249984,29508962304
11/10/2017,36361,3228,7874,3430,3677,1221,443,280,132,46,296,84,166,24,0.01226039,1.6436,16050,9765,7173.73,7312,6436.87,6618.14,5208249856,1.20E+11,320.67,324.72,294.54,299.25,885985984,30665191424
11/11/2017,35803,3320,7744,3369,3989,1467,469,300,139,60,349,61,241,29,0.014108219,1.8282,16052,8780,6618.61,6873.15,6204.22,6357.6,4908680192,1.10E+11,298.59,319.45,298.19,314.68,842300992,28559437824
11/12/2017,49801,4582,9836,4173,5720,2063,645,388,302,151,419,77,329,43,0.014892089,2.0601,22939,11135,6295.45,6625.05,5519.01,5950.07,8957349888,1.05E+11,314.69,319.15,298.51,307.91,1613479936,30106191872
11/13/2017,44979,3909,9431,4095,5241,1981,522,317,187,101,347,82,243,44,0.014874137,1.8683,20359,10897,5938.25,6811.19,5844.29,6559.49,6263249920,99029016576,307.02,328.42,307.02,316.72,1041889984,29379016704
11/14/2017,38860,3367,8300,3738,4417,1709,467,309,148,68,333,53,241,36,0.011543068,1.744,17126,9820,6561.48,6764.98,6461.75,6635.75,3197110016,1.09E+11,316.76,340.18,316.76,337.63,1069680000,30317289472
11/15/2017,38920,3299,8955,4078,4229,1562,488,335,148,73,323,68,152,23,0.013651669,1.8011,17977,9981,6634.76,7342.25,6634.76,7315.54,4200880128,1.11E+11,337.96,340.91,329.81,333.36,722665984,32353241088
11/16/2017,38868,3520,8928,4036,4041,1480,493,324,142,70,383,89,163,30,0.01476706,1.7617,17895,10158,7323.24,7967.38,7176.58,7871.69,5123809792,1.22E+11,333.44,336.16,323.61,330.92,797254016,31927291904
11/17/2017,36717,3296,8162,3642,3976,1394,490,312,149,71,342,62,176,34,0.012099515,1.7576,18042,10265,7853.57,8004.59,7561.09,7708.99,4651670016,1.31E+11,330.17,334.96,327.52,332.39,621732992,31620308992
11/18/2017,27369,2244,6222,2853,2772,1013,361,226,115,55,266,52,119,15,0.010475693,1.602,13466,8406,7697.21,7884.99,7463.44,7790.15,3667190016,1.28E+11,331.98,349.62,327.69,347.61,649638976,31800690688
11/19/2017,30526,2184,6742,3015,2992,1091,320,202,81,36,269,37,97,16,0.012216465,1.6134,14014,8686,7766.03,8101.91,7694.1,8036.49,3149319936,1.30E+11,347.4,371.29,344.74,354.39,1181529984,33284902912
11/20/2017,34545,3016,7499,3304,3743,1318,453,312,128,61,360,61,155,30,0.009080891,1.6425,16175,9848,8039.07,8336.86,7949.36,8200.64,3488450048,1.34E+11,354.09,372.14,353.29,366.73,807027008,33933447168
11/21/2017,37193,3245,7804,3493,4079,1466,470,291,117,64,311,65,183,20,0.013056174,1.6482,17492,10613,8205.74,8348.66,7762.71,8071.26,4277609984,1.37E+11,367.44,372.47,350.69,360.4,949912000,35220160512
11/22/2017,32441,2825,7556,3401,3371,1267,394,270,104,55,278,57,128,24,0.009175017,1.5238,14670,9627,8077.95,8302.26,8075.47,8253.55,3633530112,1.35E+11,360.31,381.42,360.15,380.65,800819008,34544005120
11/23/2017,35012,2836,7766,3363,3216,1093,393,260,105,55,322,59,157,22,0.014081866,1.4537,14563,10018,8232.38,8267.4,8038.77,8038.77,4225179904,1.37E+11,381.44,425.55,376.09,410.17,1845680000,36577304576
11/24/2017,32926,2732,7505,3287,2923,989,325,217,93,53,287,68,126,12,0.009496618,1.4752,13980,9477,8074.02,8374.16,7940.93,8253.69,5058610176,1.35E+11,412.5,480.97,402.76,474.91,2292829952,39564333056
11/25/2017,30609,2431,6875,2995,2701,905,351,228,82,37,287,67,99,14,0.007549359,1.5234,14367,9431,8241.71,8790.92,8191.15,8790.92,4342060032,1.38E+11,475.68,485.19,461.05,466.28,1422080000,45633404928
11/26/2017,47518,3575,8674,3740,3355,1083,501,311,100,38,405,74,135,15,0.010751693,1.5998,17900,11189,8789.04,9522.93,8775.59,9330.55,5475579904,1.47E+11,465.97,472.72,451.61,471.33,1197779968,44712116224
11/27/2017,42847,3854,9746,4263,3935,1373,596,383,131,65,430,95,143,20,0.008434434,1.5742,19709,12520,9352.72,9818.35,9352.72,9818.35,5653320192,1.56E+11,471.53,493.4,468.48,480.36,1396480000,45254983680
11/28/2017,49216,4831,11205,4983,4622,1523,734,470,148,63,497,87,208,27,0.00971578,1.6607,23149,13939,9823.43,10125.7,9736.3,10058.8,6348819968,1.64E+11,480.52,482.48,466.35,472.9,1346499968,46127161344
11/29/2017,81429,7311,17355,7019,7035,2056,914,586,252,98,716,143,336,49,0.009301376,1.6076,38603,24013,10077.4,11517.4,9601.03,9888.61,11568799744,1.68E+11,473.28,522.31,425.07,427.52,2675940096,45442129920
11/30/2017,50532,4501,11447,4919,4779,1721,656,420,179,85,452,96,218,28,0.008013025,1.5571,25196,16181,9906.79,10801,9202.05,10233.6,8310689792,1.66E+11,431.21,465.5,401.24,447.11,1903040000,41411944448
12/1/2017,41137,3795,10091,4658,4037,1481,590,383,134,61,426,89,161,22,0.009621935,1.5942,19798,12419,10198.6,11046.7,9694.65,10975.6,6783119872,1.70E+11,445.21,472.61,428.31,466.54,1247879936,42764972032
12/2/2017,34242,3081,8377,3787,3255,1138,507,321,125,56,341,59,131,21,0.008168096,1.5657,17215,10995,10978.3,11320.2,10905.1,11074.6,5138500096,1.83E+11,466.85,476.24,456.65,463.45,943649984,44853297152
12/3/2017,39456,3250,9196,4072,3503,1149,597,424,104,40,376,79,121,16,0.008487939,1.6684,19807,11872,11082.7,11858.7,10862,11323.2,6608309760,1.85E+11,463.7,482.81,451.85,465.85,990556992,44560453632
12/4/2017,40422,3965,9887,4500,3724,1221,632,436,142,57,438,91,160,23,0.007754446,1.5541,19185,12345,11315.4,11657.2,11081.8,11657.2,6132409856,1.89E+11,466.05,474.78,453.31,470.2,1005550016,44795654144
12/5/2017,43371,4083,10217,4642,4258,1429,629,420,116,58,456,113,198,28,0.008587472,1.5084,19992,13254,11685.7,12032,11604.6,11916.7,6895260160,1.95E+11,470.29,473.56,457.66,463.28,1216720000,45212790784
12/6/2017,58391,5391,12754,5430,5628,1883,747,481,204,96,545,96,291,28,0.014779981,1.5966,25541,15997,11923.4,14369.1,11923.4,14291.5,12656300032,1.99E+11,462.6,462.71,420.21,428.59,1998259968,44483092480
12/7/2017,81626,7393,16780,7002,7756,2452,937,574,321,139,717,148,399,56,0.012808609,1.668,37017,22192,14266.1,17899.7,14057.3,17899.7,17950699520,2.39E+11,426.37,441.4,414.41,434.41,2129570048,41007566848
12/8/2017,59566,5782,13480,5901,5604,1823,893,570,266,117,560,121,314,37,0.006448218,1.5526,27864,17947,17802.9,18353.4,14336.9,16569.4,21135998976,2.98E+11,434.99,466.06,422.37,456.03,2336379904,41845780480
