date,com_count,sub_count,com_body_pos_count,com_body_very_pos_count,com_body_neg_count,com_body_very_neg_count,sub_body_pos_count,sub_body_very_pos_count,sub_body_neg_count,sub_body_very_neg_count,sub_title_pos_count,sub_title_very_pos_count,sub_title_neg_count,sub_title_very_neg_count,avg_clust_coef,avg_degree,num_edges,num_nodes,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_market_cap
3/2/2014,8573,620,1887,910,1116,495,120,83,30,19,87,20,30,4,0.009723292,1.458,3979,2729,567.23,570.48,553.27,559.79,"7,950,760","7,069,289,984"
3/3/2014,13525,875,2928,1291,1660,652,172,118,58,30,80,14,58,6,0.017055973,1.7086,6267,3668,562.56,702.91,560.52,667.76,"96,056,896","7,013,060,096"
3/4/2014,11195,824,2513,1187,1143,436,171,120,34,12,75,12,40,7,0.010294461,1.5135,5229,3455,668.24,696.22,655.68,666.78,"55,344,600","8,332,950,016"
3/5/2014,10722,795,2650,1344,1206,470,156,108,40,26,78,13,89,25,0.008353928,1.437,4900,3410,666.24,674.28,646.28,665.51,"22,461,900","8,310,510,080"
3/6/2014,13288,1041,2590,1162,1715,679,157,104,67,36,81,24,116,23,0.01598639,1.555,6259,4025,664.52,669.77,649.79,663.86,"16,068,100","8,291,650,048"
3/7/2014,15226,1053,2835,1173,1693,623,144,93,44,27,100,18,85,19,0.029440088,1.7766,7412,4172,664.31,665.34,616.35,629.15,"34,150,800","8,291,899,904"
3/8/2014,9905,591,2228,994,1220,531,117,91,29,16,59,9,48,13,0.011674648,1.6481,4595,2788,629.66,635.14,604.46,617.45,"18,654,200","7,862,009,856"
3/9/2014,9622,501,2108,1012,1172,457,117,79,28,16,66,14,31,4,0.012004806,1.5123,4103,2713,616.31,643.95,612.35,636.96,"15,396,500","7,697,909,760"
3/10/2014,10725,702,2738,1293,1092,441,152,115,29,9,75,12,45,13,0.015244038,1.6084,5105,3174,636.33,644.76,615.02,627.79,"20,639,800","7,950,819,840"
3/11/2014,9664,660,2454,1254,999,390,128,91,25,11,76,17,32,4,0.004277346,1.3669,4430,3241,627.95,638.42,618.84,634.11,"11,732,500","7,848,450,048"
3/12/2014,9070,767,2323,1139,914,376,140,100,34,17,79,15,39,4,0.00992628,1.5345,4364,2844,631.91,648.03,629.51,632.1,"18,621,200","7,900,599,808"
3/13/2014,8797,713,2256,1107,861,326,156,109,32,20,78,25,37,9,0.005799897,1.4823,4324,2917,633.62,644.2,630.85,638.14,"11,634,900","7,924,859,904"
3/14/2014,7767,649,1993,977,746,307,123,88,22,10,72,15,28,4,0.012020516,1.4525,3807,2621,638.14,639.53,627.21,628.8,"11,913,800","7,983,980,032"
3/15/2014,5435,471,1417,702,474,156,88,72,14,7,48,7,23,3,0.006547897,1.247,2464,1976,629.37,639.14,627.3,636.12,"4,342,080","7,876,360,192"
3/16/2014,5796,463,1517,796,565,204,84,64,21,10,48,9,23,2,0.01225794,1.5055,3023,2008,636.5,637.52,628.11,631.11,"5,277,290","7,968,200,192"
3/17/2014,7197,561,1826,877,730,280,96,66,24,13,74,14,24,0,0.007993735,1.2748,3247,2547,630.92,632.68,616.85,622.37,"14,648,200","7,901,040,128"
3/18/2014,8443,646,2065,1061,889,380,111,79,26,15,78,11,45,10,0.014168487,1.3799,3643,2640,621.84,622.39,603.8,614.83,"24,011,500","7,789,810,176"
3/19/2014,7071,641,1759,815,752,311,120,89,24,7,71,13,24,2,0.005336227,1.4378,3366,2341,613.9,622,609.1,609.89,"14,228,900","7,692,449,792"
3/20/2014,7169,627,1718,812,735,289,117,82,31,14,66,19,33,7,0.007525311,1.3692,3249,2373,609.74,609.74,587.49,588.77,"20,572,900","7,642,910,208"
3/21/2014,7543,658,1800,861,831,312,125,93,19,14,57,17,31,5,0.008972514,1.3962,3619,2592,588.29,604.59,561.81,571.49,"38,414,100","7,376,710,144"
3/22/2014,5311,376,1234,582,538,209,88,67,16,4,42,10,20,2,0.004862801,1.2855,2670,2077,571.18,572.55,554.39,565.04,"17,360,700","7,164,769,792"
3/23/2014,6458,377,1524,690,751,306,96,69,20,9,43,13,19,3,0.006411361,1.3932,2799,2009,565.76,570.24,560.88,561.27,"9,288,400","7,099,230,208"
3/24/2014,7776,540,1926,911,818,330,128,92,19,13,54,18,17,3,0.014226034,1.4643,3447,2354,562.51,586.56,551.77,583.41,"22,706,900","7,061,380,096"
3/25/2014,9027,625,2313,1147,931,355,125,84,31,14,78,13,27,3,0.01286978,1.4816,4024,2716,585.03,585.44,572.6,583.92,"14,020,100","7,346,809,856"
3/26/2014,8728,710,2086,961,974,367,130,88,32,15,85,19,39,8,0.006948517,1.4813,3958,2672,583.48,590.03,570.96,580.83,"16,401,100","7,329,719,808"
3/27/2014,11538,778,2555,1180,1376,520,137,102,40,20,74,17,51,9,0.011933826,1.4949,5120,3425,580.26,580.56,471.24,471.24,"62,225,400","7,291,520,000"
3/28/2014,8952,671,2150,1030,984,327,135,94,26,9,87,15,40,9,0.009037468,1.4652,4025,2747,477.14,526.02,473.23,495.67,"58,828,300","5,997,850,112"
3/29/2014,5785,425,1430,698,629,248,84,61,20,12,70,16,14,2,0.005760805,1.3871,2827,2038,501.71,504.86,489.73,491.17,"11,147,100","6,308,890,112"
3/30/2014,7339,485,1681,828,891,339,103,69,30,11,59,6,28,6,0.011175793,1.4835,3237,2182,492.37,492.37,444.18,460.27,"42,958,300","6,193,560,064"
3/31/2014,9068,637,2073,1005,1011,383,106,80,36,23,113,14,37,1,0.011955998,1.5008,3734,2488,462.3,483.02,443.36,457,"28,254,000","5,816,909,824"
4/1/2014,7007,628,1507,671,829,315,90,61,25,12,83,14,45,10,0.014391812,1.435,3322,2315,457,495.34,457,478.38,"35,685,800","5,752,280,064"
4/2/2014,7165,648,1632,758,857,344,91,67,19,12,89,27,46,14,0.008705318,1.522,3560,2339,479.14,495.05,431.27,437.14,"49,647,600","6,032,970,240"
4/3/2014,8425,635,1832,872,935,350,95,66,18,6,105,30,29,7,0.003576235,1.4236,3492,2453,436.44,449.57,414.89,444.72,"40,765,500","5,497,549,824"
4/4/2014,6693,510,1565,724,717,271,79,55,23,15,77,19,28,5,0.006406303,1.4593,3244,2223,445.66,454.65,429.09,447.53,"22,925,500","5,615,980,032"
4/5/2014,4892,357,1247,620,480,184,91,68,13,5,51,16,14,4,0.011571078,1.4274,2468,1729,446.67,463.57,444.2,461.91,"13,404,500","5,630,889,984"
4/6/2014,5373,326,1220,598,528,225,72,49,7,2,47,12,11,0,0.007450555,1.3078,2354,1800,463.4,466.32,452.97,460.5,"10,241,400","5,843,670,016"
4/7/2014,6244,445,1508,745,580,228,71,51,17,9,54,8,21,2,0.011148595,1.4057,2883,2051,461.47,462.56,445.12,449.42,"15,616,600","5,821,159,936"
4/8/2014,6188,535,1448,693,698,268,103,72,20,9,68,7,21,6,0.010979756,1.3778,2746,1993,447.61,457.42,446.11,453.09,"10,921,600","5,648,000,000"
4/9/2014,6011,556,1320,632,662,256,89,53,25,14,82,18,20,3,0.009045925,1.365,2719,1992,453.18,455.73,441.93,442.73,"13,204,400","5,719,730,176"
4/10/2014,8656,664,1789,840,936,373,107,73,30,14,93,13,51,4,0.012935591,1.4617,3758,2571,442.26,443.37,358.73,365.18,"55,868,300","5,583,669,760"
4/11/2014,8289,745,1813,822,980,363,111,81,44,22,105,20,35,6,0.012515086,1.2885,3381,2624,363.71,429.77,351.27,420.95,"62,562,800","4,593,399,808"
4/12/2014,4534,347,1024,491,500,206,40,23,12,11,40,3,10,3,0.005162228,1.2855,2256,1755,420.89,439.61,415.79,421.12,"19,226,500","5,317,309,952"
4/13/2014,4584,330,1097,554,503,217,54,42,19,8,31,8,13,2,0.005952408,1.3491,2133,1581,421.46,427.4,395.25,414.06,"22,493,500","5,326,230,016"
4/14/2014,7214,514,1712,872,777,313,88,68,15,10,48,11,20,6,0.010520343,1.4427,3184,2207,414.83,469.75,407.37,458.79,"50,730,200","5,244,349,952"
4/15/2014,6161,542,1425,720,617,239,74,50,12,5,65,10,18,1,0.009005313,1.4003,2956,2111,458.37,519,453.54,515.59,"49,561,000","5,797,069,824"
4/16/2014,7434,560,1651,800,764,287,88,67,15,6,53,19,23,4,0.006227444,1.305,2995,2295,522.18,542.38,502.78,527.4,"56,480,100","6,606,459,904"
4/17/2014,5974,501,1359,647,739,290,87,63,22,11,67,10,15,4,0.01452333,1.403,2914,2077,529.07,533.52,484.87,495.96,"34,025,500","6,695,649,792"
4/18/2014,5174,435,1170,570,640,214,82,58,14,7,79,9,26,4,0.015932899,1.3615,2527,1856,495.8,498.6,472.74,479.64,"19,042,400","6,276,700,160"
4/19/2014,4404,262,966,479,425,179,63,45,10,5,36,11,11,1,0.004277429,1.2819,2010,1568,479.58,503.55,470.56,501.57,"19,588,200","6,073,339,904"
4/20/2014,4640,238,1003,490,694,313,67,46,15,7,28,6,15,4,0.011416398,1.2867,1970,1531,501.75,510.87,490.84,498.17,"12,103,100","6,356,069,888"
4/21/2014,5476,407,1283,605,701,300,73,55,16,10,47,12,21,2,0.011930475,1.3663,2555,1870,497.74,510.57,493.2,495.77,"15,171,400","6,307,460,096"
4/22/2014,4708,432,1169,589,556,202,65,50,24,15,42,9,26,4,0.00578466,1.2838,2339,1822,495.45,503.22,487.58,487.92,"11,670,900","6,280,640,000"
4/23/2014,4968,479,1177,572,547,224,82,61,18,9,54,9,24,6,0.00672819,1.3107,2299,1754,488.36,493.25,485.82,491.3,"9,814,530","6,192,560,128"
4/24/2014,5377,508,1398,688,619,263,79,57,6,3,62,10,21,6,0.007935422,1.2807,2432,1899,490.83,500.46,482.95,500.46,"13,009,400","6,225,860,096"
4/25/2014,5484,475,1309,632,656,255,82,65,19,10,52,6,31,3,0.009303692,1.0894,2229,2046,500.09,500.3,442.95,461.45,"46,856,500","6,345,229,824"
4/26/2014,4222,316,991,503,459,168,66,47,13,5,40,11,15,2,0.00303897,1.1064,1768,1598,461.7,464.54,449.1,458.6,"12,214,600","5,860,329,984"
4/27/2014,4913,296,1203,605,518,176,65,43,11,5,37,6,11,6,0.006593358,1.3611,2186,1606,457.24,459.33,436.39,436.39,"10,949,500","5,805,530,112"
4/28/2014,5770,421,1468,718,628,222,76,50,14,8,53,11,21,1,0.01404922,1.3951,2680,1921,430.72,447.53,422.94,440.29,"23,876,600","5,470,649,856"
4/29/2014,4723,461,1195,573,532,196,77,57,14,8,50,7,24,5,0.004898932,1.3726,2564,1868,439.98,451.64,435.18,447.21,"16,401,400","5,590,029,824"
4/30/2014,5043,466,1242,551,514,190,75,52,19,8,52,15,28,0,0.009536179,1.3658,2524,1848,446.89,451.1,436.7,447.64,"15,244,900","5,679,680,000"
5/1/2014,5130,435,1254,592,450,152,87,67,20,8,43,11,27,1,0.007681345,1.4293,2577,1803,447.63,460.61,447.63,457.76,"12,871,800","5,690,670,080"
5/2/2014,4417,361,1151,568,493,187,69,56,9,5,43,6,12,2,0.011389357,1.4026,2369,1689,457.36,457.93,443.4,449.38,"10,394,200","5,816,390,144"
5/3/2014,4586,329,1030,481,519,192,67,47,13,8,39,13,22,5,0.011615022,1.3738,2150,1565,449.4,449.4,430.68,437.76,"9,849,640","5,716,960,256"
5/4/2014,3832,248,940,484,335,146,53,32,5,4,29,6,13,6,0.010433933,1.2868,1907,1482,438.52,439.77,430.05,436.4,"5,621,260","5,580,029,952"
5/5/2014,6148,433,1557,777,602,246,88,70,18,11,47,9,24,9,0.007583499,1.3553,2586,1908,434.78,440.97,427.62,433.48,"10,004,800","5,534,139,904"
5/6/2014,5793,456,1456,718,550,198,78,57,24,11,64,15,33,6,0.009306562,1.3923,2651,1904,433.36,448.04,423.25,428.96,"12,507,300","5,517,459,968"
5/7/2014,5511,403,1357,664,576,249,72,53,16,6,46,5,25,7,0.00643179,1.3815,2524,1827,429.34,446.13,428.45,438.82,"18,332,200","5,468,310,016"
5/8/2014,8448,459,1816,871,657,276,90,61,17,10,71,17,14,6,0.022958392,1.5372,3388,2204,438.68,448.4,438.14,440.17,"9,446,580","5,588,989,952"
5/9/2014,7319,439,1725,760,559,197,97,76,20,13,46,14,25,6,0.025397628,1.512,3098,2049,440.18,452.69,440.14,449.46,"10,347,900","5,609,930,240"
5/10/2014,6255,324,1397,645,509,220,52,31,10,4,43,8,17,2,0.016522622,1.4519,2413,1662,450.46,455.77,448.47,454.43,"6,682,600","5,742,830,080"
5/11/2014,4911,279,1078,514,533,221,48,32,9,8,33,7,16,0,0.010309933,1.2622,2123,1682,453.92,455.34,433.4,438.89,"12,251,700","5,789,009,920"
5/12/2014,6797,412,1725,877,789,336,76,54,18,13,58,15,18,1,0.009463547,1.4449,2900,2007,438.3,442.26,434.23,441.46,"7,383,770","5,591,520,256"
5/13/2014,6086,424,1644,822,478,204,71,41,14,7,54,10,20,1,0.011724326,1.2938,2497,1930,441.53,441.98,436.97,440.67,"7,682,670","5,634,509,824"
5/14/2014,6945,471,1611,812,572,193,82,69,16,7,69,18,25,1,0.018395457,1.5301,2927,1913,440.59,446.66,440.5,443.97,"9,472,960","5,624,309,760"
5/15/2014,6411,531,1654,745,477,175,86,64,13,6,77,20,18,3,0.029962694,1.466,3083,2103,444.14,449.8,443.63,447.25,"7,362,980","5,671,209,984"
5/16/2014,6463,484,1594,767,555,188,86,61,14,8,83,21,19,3,0.011902851,1.3936,2698,1936,447.39,450.66,444.96,448.06,"6,475,100","5,714,639,872"
5/17/2014,4309,304,1139,557,385,133,52,43,7,3,37,12,12,1,0.009321212,1.3919,2227,1600,448.12,451.98,447.3,448.9,"2,945,790","5,725,989,888"
5/18/2014,3616,306,866,409,358,133,57,45,15,5,34,10,9,2,0.009746724,1.3549,1867,1378,448.7,449.77,444.78,446.26,"2,857,830","5,735,399,936"
5/19/2014,5226,430,1364,671,450,177,57,43,22,12,52,12,13,0,0.016659545,1.4574,2479,1701,446.08,447.55,443.1,446.18,"6,242,620","5,703,759,872"
5/20/2014,6645,485,1486,656,601,201,97,71,20,11,79,15,19,3,0.019143067,1.5317,3238,2114,446.3,491.44,446.01,485.72,"40,327,500","5,708,559,872"
5/21/2014,5523,462,1305,598,508,160,81,53,12,5,56,12,13,2,0.009515046,1.4668,2938,2003,485.8,494.37,483.49,491.77,"14,626,000","6,215,880,192"
5/22/2014,7227,536,1848,876,624,219,97,78,15,9,69,16,23,5,0.008692139,1.5049,3377,2244,492.05,525.36,490.19,524.58,"33,086,500","6,297,990,144"
5/23/2014,6945,529,1712,790,669,239,106,82,17,7,68,17,20,1,0.014899711,1.4939,3294,2205,525.72,541.96,520.08,520.22,"34,934,700","6,731,160,064"
5/24/2014,3784,322,919,445,402,161,76,54,11,6,42,13,20,4,0.013955072,1.3894,1984,1428,521.05,525.17,516.28,525.14,"11,499,300","6,673,600,000"
5/25/2014,5448,403,1271,580,527,195,81,54,14,5,70,12,20,3,0.01572177,1.4579,2614,1793,525.23,576.48,525.23,571.59,"47,010,300","6,729,119,744"
5/26/2014,6000,459,1397,670,571,215,81,57,16,8,73,25,26,6,0.008087881,1.4376,2812,1956,571.39,588.39,565.33,583.42,"29,959,800","7,322,869,760"
5/27/2014,5904,486,1495,733,603,220,102,75,20,9,58,12,29,8,0.004009309,1.4073,2785,1979,582.59,589.52,554.43,571.24,"38,032,000","7,468,619,776"
5/28/2014,5121,457,1317,648,508,190,84,56,14,5,62,16,22,5,0.00520902,1.4164,2541,1794,571.91,578.62,564.09,577.06,"19,289,000","7,333,770,240"
5/29/2014,5687,472,1462,720,456,137,112,78,16,11,81,22,15,0,0.010140808,1.4355,2815,1961,576.33,577.1,561.6,568.18,"18,707,800","7,392,820,224"
5/30/2014,6311,510,1552,733,464,161,101,71,22,8,54,10,13,2,0.012642743,1.4494,3048,2103,568.18,618.46,568.16,615.33,"31,985,400","7,290,240,000"
5/31/2014,5912,386,1519,732,553,214,93,71,18,9,54,19,23,3,0.010417955,1.3419,2661,1983,615.69,624.72,604.47,623.68,"15,107,100","7,902,400,000"
6/1/2014,7293,462,1602,723,639,223,93,61,17,7,61,14,17,3,0.018900715,1.5135,3425,2263,623.69,671.51,619.91,630.23,"45,259,100","8,007,450,112"
6/2/2014,6808,485,1651,814,699,239,91,67,23,12,57,14,16,1,0.01226554,1.5239,3415,2241,629.65,665.5,618.74,660.62,"45,450,200","8,086,629,888"
6/3/2014,7804,569,1854,852,768,274,98,65,26,16,77,16,25,3,0.017633625,1.6213,3828,2361,660.55,674.11,650.78,667.6,"40,653,700","8,486,730,240"
6/4/2014,6556,468,1694,826,552,210,110,77,17,7,66,15,15,4,0.007722824,1.4869,3179,2138,666.77,668.56,624.09,641.61,"37,731,500","8,569,659,904"
6/5/2014,7585,542,1912,928,646,215,120,85,12,2,62,14,24,1,0.014279024,1.6196,3725,2300,641.07,663.53,640.09,659.26,"29,621,300","8,242,229,760"
6/6/2014,6916,441,1725,850,703,296,100,72,15,6,46,8,17,1,0.011876158,1.4984,3229,2155,659.28,661.37,652.3,653.7,"18,680,100","8,478,870,016"
6/7/2014,5109,314,1171,603,532,214,52,36,12,6,37,12,9,0,0.007684798,1.4697,2547,1733,653.52,656.94,644.91,654.97,"15,855,300","8,407,050,240"
6/8/2014,5605,404,1197,547,761,319,90,60,36,20,50,10,41,11,0.027161415,1.5633,2678,1713,654.99,658.88,653.47,656.14,"8,614,190","8,428,530,176"
6/9/2014,5494,422,1331,653,614,248,80,59,20,9,61,16,14,3,0.010007744,1.3299,2326,1749,655.64,657.7,644.39,649.16,"19,065,400","8,439,070,208"
6/10/2014,4695,468,1292,634,436,161,99,69,17,13,54,14,16,1,0.008921515,1.3254,2277,1718,650.04,659.61,646.56,653.15,"17,913,400","8,369,549,824"
6/11/2014,5851,470,1435,669,607,233,95,71,18,10,65,12,16,1,0.009955722,1.5392,2983,1938,653.19,657.04,632.55,633.02,"25,163,800","8,412,780,032"
6/12/2014,6758,532,1589,759,736,287,98,62,24,11,52,12,33,4,0.013536962,1.4607,3180,2177,633.43,638.11,573.27,586.95,"50,818,800","8,160,589,824"
6/13/2014,8167,648,1820,809,1135,486,118,82,48,27,68,14,45,17,0.023789313,1.5209,3387,2227,585.7,615.14,585.7,600.16,"35,700,700","7,548,170,240"
6/14/2014,5506,385,1210,581,694,299,77,56,31,19,56,14,27,5,0.019583832,1.4095,2475,1756,600.75,601.27,549.82,577.36,"38,481,200","7,744,580,096"
6/15/2014,4371,287,1063,522,428,166,52,40,12,5,31,6,20,0,0.011414419,1.3579,2121,1562,575.93,592.94,554.89,592.94,"23,580,900","7,427,200,000"
6/16/2014,5554,395,1354,646,598,262,73,48,12,6,41,10,10,0,0.008705815,1.3901,2676,1925,592.65,608.72,587.07,592.19,"28,677,500","7,645,649,920"
6/17/2014,6699,494,1713,833,669,265,99,79,18,10,62,20,31,3,0.009974238,1.3904,3355,2413,591.59,610.89,590.4,610.86,"18,597,300","7,634,710,016"
6/18/2014,5217,451,1294,610,434,149,57,39,12,7,48,8,20,1,0.009645207,1.3784,2557,1855,609.77,615.88,604.4,607.96,"17,862,000","7,872,150,016"
6/19/2014,5529,456,1462,746,573,228,87,66,18,9,58,16,16,1,0.009846206,1.3836,2579,1864,608.07,612.24,597.02,598.07,"12,803,800","7,852,649,984"
6/20/2014,4428,394,1091,529,417,166,62,43,18,11,52,11,23,6,0.008906757,1.4048,2214,1576,597.4,599.75,587.76,594.15,"18,134,100","7,717,369,856"
6/21/2014,3666,310,971,472,357,142,66,54,9,6,34,11,13,0,0.016120062,1.3001,1850,1423,593.68,599.46,587.74,594.99,"9,256,290","7,672,030,208"
6/22/2014,3196,227,780,371,293,128,37,25,8,5,27,9,5,1,0.003604968,1.2811,1577,1231,595.9,606,594.63,602.27,"10,877,700","7,703,560,192"
6/23/2014,4510,338,1186,588,488,191,64,50,10,6,36,9,14,4,0.009024519,1.327,2082,1569,602.16,603.21,586.34,593.98,"14,053,800","7,787,160,064"
6/24/2014,3804,361,954,513,380,142,64,51,11,8,32,3,11,0,0.005054906,1.1981,1736,1449,593.97,596.97,582.36,582.36,"14,144,900","7,683,850,240"
6/25/2014,5094,402,1284,626,482,163,62,51,18,6,44,6,28,3,0.015198819,1.3277,2366,1782,581.81,583.6,565.63,566.34,"20,687,700","7,529,260,032"
6/26/2014,5723,411,1484,769,597,221,81,57,16,10,55,11,22,2,0.012104456,1.441,2748,1907,566.14,581.63,564.73,581.14,"14,655,900","7,329,110,016"
6/27/2014,6272,371,1618,761,652,271,73,47,8,6,37,9,17,3,0.011638395,1.5134,2983,1971,581.3,600.12,579.89,597.26,"20,814,600","7,527,839,744"
6/28/2014,4080,301,942,410,475,171,61,44,10,7,42,9,17,3,0.006177199,1.3923,2069,1486,599.08,604.47,595.92,596.55,"13,398,100","7,761,630,208"
6/29/2014,4233,262,948,395,393,143,60,46,7,1,32,8,10,2,0.012002247,1.4084,2038,1447,596.33,604.08,596.16,602.72,"8,897,470","7,728,189,952"
6/30/2014,6673,393,1536,709,622,205,73,53,15,7,44,9,21,4,0.014642546,1.6608,3330,2005,602.62,645.16,599.88,639.8,"46,422,400","7,812,049,920"
7/1/2014,7439,557,1746,808,624,209,92,62,21,8,64,18,27,4,0.02251961,1.6247,3701,2278,641.39,657.86,640.11,640.81,"38,446,300","8,316,769,792"
7/2/2014,6438,486,1592,770,617,238,83,58,16,10,83,5,20,6,0.014732312,1.5455,3145,2035,641.04,656.68,638.34,650.88,"25,768,200","8,314,310,144"
7/3/2014,5648,462,1344,636,555,206,70,53,13,5,61,16,31,3,0.010013858,1.5113,2752,1821,650.77,650.77,641.3,645.16,"18,949,000","8,442,769,920"
7/4/2014,4923,396,1160,573,541,212,80,59,23,11,60,10,20,1,0.014325557,1.4021,2378,1696,644.65,648.43,629.4,630.69,"22,237,200","8,365,570,048"
7/5/2014,3996,269,999,471,379,146,48,38,9,6,36,9,11,1,0.009850871,1.3574,2047,1508,629.95,633.22,628,631.46,"9,105,940","8,177,489,920"
7/6/2014,4187,256,1017,485,433,175,50,35,6,1,34,4,9,1,0.007456856,1.3251,1932,1458,631.77,638.65,631.16,635.81,"10,080,000","8,203,530,240"
7/7/2014,6134,416,1451,689,718,321,75,55,13,7,41,7,23,5,0.003146932,1.304,2604,1997,635.46,637.16,617.01,624.09,"17,813,600","8,253,709,824"
7/8/2014,5607,417,1342,652,658,259,73,49,24,15,41,11,32,8,0.012798592,1.4775,2692,1822,622.57,626.7,620.91,624.82,"10,005,500","8,088,589,824"
7/9/2014,5774,445,1492,721,592,237,72,54,19,13,51,16,29,9,0.009392516,1.3889,2664,1918,625.22,627,622.6,624.51,"9,819,150","8,125,369,856"
7/10/2014,4745,366,1155,569,479,173,63,41,13,7,43,8,18,3,0.007844616,1.4135,2287,1618,624.83,626.12,612.35,616.76,"15,880,700","8,122,829,824"
7/11/2014,4641,377,1122,510,520,176,69,51,15,9,50,6,16,1,0.009816468,1.2398,2089,1685,616.66,632.09,615.77,632,"16,467,100","8,018,999,808"
7/12/2014,3166,255,834,414,262,78,51,34,6,2,25,2,3,1,0.006422263,1.1623,1511,1300,631.88,636.66,626.98,633.71,"13,329,000","8,219,369,984"
7/13/2014,3467,267,774,371,309,115,53,39,12,2,34,8,12,0,0.00904097,1.2604,1665,1321,634.22,634.73,624.91,626.5,"11,291,000","8,252,239,872"
7/14/2014,4980,345,1287,639,575,269,63,42,17,10,40,7,19,0,0.011429175,1.4066,2335,1660,626.56,627.34,617.32,619.32,"12,706,800","8,155,140,096"
7/15/2014,4420,426,1095,552,448,169,72,53,17,5,48,16,17,5,0.007019448,1.3842,2342,1692,620,625.14,619.64,621.59,"10,873,200","8,071,770,112"
7/16/2014,4719,384,1167,546,419,148,77,50,15,11,50,12,13,3,0.008921305,1.5129,2522,1667,622.01,623.09,615.33,616.8,"13,182,400","8,100,510,208"
7/17/2014,6449,441,1620,804,682,281,77,57,9,4,53,12,13,0,0.014710118,1.4683,2803,1909,616.54,626.29,608.4,623.09,"16,576,700","8,031,439,872"
7/18/2014,6287,420,1516,745,698,297,84,68,23,14,39,10,25,2,0.033182732,1.5666,3080,1966,622.37,629.21,620.47,628.78,"14,158,100","8,110,060,032"
7/19/2014,4583,309,1140,515,467,196,80,53,17,9,38,11,18,1,0.016463484,1.5537,2315,1490,629.17,629.17,624.6,628.52,"7,222,030","8,201,339,904"
7/20/2014,4470,285,1054,494,514,200,62,43,16,10,40,11,9,1,0.009431693,1.4103,2217,1572,628.56,628.56,622.78,623.9,"5,760,120","8,196,210,176"
7/21/2014,4793,420,1232,579,491,208,108,74,13,11,45,11,13,0,0.006389715,1.4871,2543,1710,623.95,624.09,619.11,622.21,"10,711,900","8,138,520,064"
7/22/2014,4273,406,1129,530,432,156,76,55,7,2,47,12,9,0,0.006154486,1.2819,2142,1671,622.27,624.3,620.96,621.55,"9,602,880","8,119,059,968"
7/23/2014,4853,473,1127,531,544,221,76,55,19,12,61,19,16,3,0.006918499,1.4379,2430,1690,621.12,624.43,618.29,619.41,"11,056,600","8,106,259,968"
7/24/2014,5433,474,1330,663,585,219,79,57,18,9,45,5,22,2,0.010075705,1.3982,2588,1851,619.5,620.43,595.57,601.73,"20,917,200","8,087,289,856"
7/25/2014,5091,386,1221,617,571,220,77,51,11,8,51,10,13,2,0.008688077,1.461,2472,1692,601.51,607.07,597.23,601.09,"12,279,500","7,854,660,096"
7/26/2014,4170,271,996,460,444,158,54,36,7,5,35,9,11,0,0.008482008,1.4771,2096,1419,601.54,602.09,593.96,595.81,"10,752,900","7,857,509,888"
7/27/2014,4105,268,1054,548,428,169,62,47,14,8,37,11,11,1,0.013632419,1.4247,2016,1415,595.67,598.94,593.43,593.85,"7,774,230","7,782,830,080"
7/28/2014,5801,439,1397,708,601,235,91,69,20,10,64,14,17,0,0.013705272,1.4348,2716,1893,594.14,594.57,575.18,585.69,"19,316,400","7,765,040,128"
7/29/2014,4689,441,1222,562,446,182,83,61,10,7,69,19,11,3,0.009951053,1.4374,2412,1678,585.55,588.39,581.7,584.72,"11,275,400","7,655,040,000"
7/30/2014,5082,418,1274,602,454,164,71,51,15,7,51,10,15,4,0.015844054,1.4454,2541,1758,584.74,585.12,564.9,567.29,"14,898,800","7,646,629,888"
7/31/2014,5861,437,1370,668,608,216,96,56,17,7,52,11,30,7,0.012898589,1.5013,2791,1859,567.37,586.23,564.51,586.23,"22,467,900","7,421,870,080"
8/1/2014,4981,397,1200,575,499,203,71,53,12,7,54,8,17,5,0.004021769,1.4605,2553,1748,586.2,597.92,583.63,594.92,"18,215,900","7,670,499,840"
8/2/2014,3529,296,874,438,352,117,55,39,10,5,33,5,21,1,0.011024418,1.4101,1867,1324,594.9,594.91,586.16,589.33,"8,359,080","7,786,619,904"
8/3/2014,4489,257,993,442,488,184,64,42,7,5,36,3,14,3,0.011577939,1.453,2226,1532,588.89,589.15,581.65,586.67,"9,917,990","7,710,419,968"
8/4/2014,5222,358,1273,592,641,244,60,42,13,9,48,10,22,6,0.011804875,1.4421,2414,1674,586.23,591.95,583.74,588.78,"9,867,570","7,677,850,112"
8/5/2014,5479,364,1321,642,633,250,64,44,14,6,37,10,13,5,0.02038898,1.4802,2614,1766,589.01,589.86,584.1,585.44,"10,790,800","7,716,120,064"
8/6/2014,5441,365,1306,629,527,215,75,59,8,5,41,7,16,4,0.010039489,1.4888,2598,1745,585.95,587.49,583.1,584.65,"14,497,900","7,678,040,064"
8/7/2014,4772,376,1173,541,418,158,70,50,17,10,45,7,19,4,0.013341455,1.4124,2428,1719,584.65,591.1,584.05,588.87,"11,131,400","7,663,289,856"
8/8/2014,5005,360,1375,661,453,168,76,43,14,8,52,16,9,0,0.014793199,1.4295,2413,1688,588.88,598.12,588.79,592.58,"11,072,000","7,721,090,048"
